image_id;feature;type
2112;[-0.03972109407186508, -0.18220154941082, 0.0963224470615387, 0.052584074437618256, -0.027732551097869873, -0.010051064193248749, 0.18074007332324982, -0.29110363125801086, 0.027438044548034668, -0.31761634349823, 0.30218103528022766, -0.09672628343105316, 0.1530183106660843, -0.26272353529930115, -0.013076849281787872, -0.20081955194473267, -0.023714423179626465, 0.04899121820926666, -0.07738685607910156, 0.05052376538515091, 0.0510152131319046, 0.07819020003080368, -0.10490348935127258, 0.12061110883951187, 0.1553802341222763, -0.09285236895084381, 0.16470159590244293, -0.021829985082149506, -0.05617380514740944, -0.15075621008872986, -0.024484116584062576, 0.17978328466415405, 0.012781605124473572, -0.08574222028255463, -0.044749677181243896, 0.18039031326770782, 0.019851073622703552, 0.16661885380744934, 0.07604827731847763, -0.13431288301944733, -0.07042898237705231, -0.14754128456115723, -0.054356351494789124, 0.0941295251250267, -0.020135361701250076, -0.012810684740543365, -0.07021955400705338, 0.05219617486000061, 0.10980474948883057, 0.2000807821750641, -0.08333513140678406, 0.09540604054927826, -0.020459242165088654, -0.05913810431957245, -0.014010783284902573, 0.03385835886001587, 0.034168828278779984, -0.003476593643426895, 0.06478839367628098, -0.18435636162757874, -0.16491903364658356, -0.03256991505622864, -0.29836946725845337, 0.26099443435668945];2
2114;[-0.020912960171699524, -0.27673569321632385, 0.03671137988567352, 0.06912753731012344, 0.06085013598203659, -0.07233776897192001, 0.034236229956150055, -0.16730943322181702, 0.11327268928289413, -0.33468401432037354, 0.2952709197998047, -0.01628938317298889, 0.03212641179561615, -0.3266477584838867, 0.046885617077350616, -0.08193841576576233, -0.22595104575157166, 0.1699535846710205, 0.17577601969242096, 0.12049932777881622, 0.0957685261964798, 0.04861455783247948, -0.17854878306388855, 0.0367300882935524, 0.16729982197284698, -0.057866230607032776, 0.07817930728197098, -0.11539565771818161, -0.2269546091556549, -0.06540906429290771, -0.054115235805511475, 0.15547487139701843, 0.09325511753559113, -0.0832337737083435, -0.05283297598361969, 0.11082792282104492, -0.062315553426742554, 0.11032362282276154, 0.1284816861152649, -0.18520472943782806, -0.06588555872440338, -0.0813516229391098, -0.0034115687012672424, -0.12560732662677765, -0.14906078577041626, 0.039141565561294556, 0.09895189106464386, -0.07929734885692596, 0.08100669085979462, 0.3774021863937378, -0.08521035313606262, 0.18572254478931427, -0.0981769934296608, -0.2370537370443344, -0.24246099591255188, 0.014935381710529327, -0.02855987474322319, 0.1950972080230713, 0.10018240660429001, -0.1993531882762909, -0.06944914162158966, -0.02093501016497612, -0.048421427607536316, 0.06368601322174072];1
2116;[-0.05459779500961304, -0.16047775745391846, -0.06397931277751923, 0.03611890226602554, 0.03933482617139816, -0.03291397541761398, 0.10991334915161133, -0.23411183059215546, -0.035734131932258606, -0.3768683969974518, 0.26860299706459045, -0.06688635051250458, 0.19527287781238556, -0.22476176917552948, -0.07831709086894989, 0.017879195511341095, -0.05709545314311981, 0.05214298516511917, 0.029167363420128822, 0.1358896791934967, -0.0963427945971489, 0.28310513496398926, -0.1169310212135315, -0.011332310736179352, 0.27563250064849854, -0.11939077079296112, -0.1913602352142334, -0.25141388177871704, -0.024827301502227783, -0.20367619395256042, 0.04010908678174019, -0.02988758683204651, 0.05769205093383789, 0.1747036576271057, -0.1608373075723648, 0.05881898105144501, -0.11795313656330109, 0.29864048957824707, 0.20350851118564606, -0.20609180629253387, -0.06848196685314178, -0.2039719969034195, -0.1259702444076538, -0.09946301579475403, -0.11293947696685791, 0.10195966809988022, 0.06957899034023285, 0.1859418749809265, 0.2373056709766388, 0.15275418758392334, -0.09821474552154541, 0.30907511711120605, -0.10310725122690201, -0.1663428694009781, -0.056960150599479675, -0.011384349316358566, -0.008581764996051788, 0.23909766972064972, 0.29405176639556885, -0.1429859697818756, -0.27275222539901733, 0.14029547572135925, -0.3707787096500397, 0.0030198954045772552];1
2117;[-0.04957960173487663, -0.2631741166114807, 0.12579971551895142, 0.05942483991384506, 0.11437166482210159, -0.039601586759090424, 0.20734593272209167, -0.3743269741535187, 0.054431360214948654, -0.39925193786621094, 0.2948099374771118, -0.1604679524898529, 0.307705819606781, -0.22325390577316284, -0.13554546236991882, -0.04857634752988815, 0.07610948383808136, 0.01458587683737278, -0.03041067160665989, -0.02898869663476944, -0.07885705679655075, 0.2252771556377411, -0.17429915070533752, 0.054978009313344955, 0.17379575967788696, -0.13512060046195984, -0.10853668302297592, -0.2542654573917389, 0.09181556105613708, -0.12880562245845795, -0.06262113153934479, 0.027549132704734802, -0.03571172058582306, -0.028278928250074387, 0.05345335230231285, 0.11694057285785675, -0.028102725744247437, 0.3193078339099884, 0.0706053152680397, -0.2174602746963501, -0.17448143661022186, -0.18079045414924622, -0.17253170907497406, 0.018480591475963593, -0.1416759341955185, 0.08032121509313583, 0.0494067519903183, 0.1608099490404129, 0.2726411819458008, 0.16106285154819489, -0.21928036212921143, 0.21185137331485748, -0.05158974975347519, -0.23577527701854706, -0.026765115559101105, 0.029942525550723076, -0.027817752212285995, 0.21322858333587646, 0.22456613183021545, 0.01715903729200363, -0.3370583653450012, -0.008367292582988739, -0.3843127191066742, 0.1959073692560196];0
2120;[-0.035287901759147644, -0.2003614902496338, 0.10419940948486328, 0.07131471484899521, 0.03680550307035446, -0.12139382213354111, 0.22103086113929749, -0.35515668988227844, 0.000941641628742218, -0.31434616446495056, 0.3408356010913849, -0.17872950434684753, 0.2664759159088135, -0.18961700797080994, -0.05917392671108246, -0.14900095760822296, -0.0017694607377052307, 0.10498317331075668, 0.05589603632688522, -0.01815968006849289, -0.003211304545402527, 0.11525961756706238, -0.05918699502944946, 0.1773969829082489, 0.02576596848666668, -0.09375797212123871, -0.002120174467563629, -0.27829834818840027, 0.06105121970176697, -0.18249937891960144, -0.07813452929258347, 0.08063898980617523, 0.0014699101448059082, -0.041923604905605316, -0.05271925404667854, 0.22377850115299225, 0.12267028540372849, 0.22582240402698517, 0.07138362526893616, -0.18006502091884613, -0.05738870054483414, -0.18968838453292847, -0.07948614656925201, 0.09002327173948288, -0.06609130650758743, 0.032633088529109955, 0.029846176505088806, 0.208196222782135, 0.21002764999866486, 0.16101087629795074, -0.19951122999191284, 0.26549869775772095, -0.009670726954936981, -0.14402438700199127, -0.037150703370571136, -0.018649648874998093, 0.04321539029479027, 0.07363186031579971, 0.1501324474811554, -0.13224992156028748, -0.23342595994472504, -0.12833479046821594, -0.35782405734062195, 0.14526601135730743];0
2135;[-0.14872613549232483, -0.3999299705028534, -0.03412996977567673, 0.09306628257036209, 0.014909766614437103, -0.12521296739578247, 0.2447807490825653, -0.46403902769088745, -0.15168605744838715, -0.49596869945526123, 0.29171425104141235, -0.022073671221733093, 0.3354203701019287, -0.4361860752105713, -0.044844530522823334, 0.22266435623168945, -0.11495193839073181, 0.025468019768595695, 0.017005907371640205, 0.24157953262329102, -0.14129826426506042, 0.3662596344947815, -0.2483747899532318, -0.16992950439453125, 0.33219924569129944, -0.15621857345104218, -0.12661439180374146, -0.24557113647460938, 0.08122791349887848, -0.20364105701446533, 0.06339633464813232, -0.1653435379266739, -0.0030636489391326904, 0.14972016215324402, -0.23788771033287048, 0.32256749272346497, -0.23219743371009827, 0.5364896655082703, 0.00663081556558609, -0.283387154340744, -0.17870359122753143, -0.19414304196834564, -0.09815949201583862, -0.08543959259986877, -0.17488130927085876, 0.2954079508781433, 0.11244790256023407, 0.1987696886062622, 0.36201679706573486, 0.3225032687187195, -0.08266808092594147, 0.44227278232574463, -0.21311914920806885, -0.35136568546295166, -0.03743690252304077, -0.07319192588329315, 0.02512028068304062, 0.4039557874202728, 0.2824970483779907, -0.07166879624128342, -0.4944382309913635, 0.1551956832408905, -0.5931365489959717, 0.17092207074165344];1
2136;[-0.16271692514419556, -0.3399946391582489, 0.046968311071395874, -0.05079866200685501, -0.015238232910633087, -0.12611287832260132, 0.3304441571235657, -0.3715709149837494, -0.16964052617549896, -0.40463265776634216, 0.32083559036254883, -0.16234725713729858, 0.24919484555721283, -0.3450227975845337, -0.1321193277835846, 0.12105175107717514, 0.016481667757034302, 0.16891804337501526, -0.044893957674503326, 0.17556001245975494, -0.23190239071846008, 0.4153153896331787, -0.2546600103378296, -0.028991371393203735, 0.34888970851898193, -0.1126781702041626, -0.038832955062389374, -0.3028954267501831, 0.15250754356384277, -0.19051796197891235, -0.028825845569372177, -0.15480872988700867, -0.08114327490329742, 0.0556497722864151, -0.17472313344478607, 0.188677579164505, -0.24368607997894287, 0.44334322214126587, -0.03177729994058609, -0.22232364118099213, -0.11459201574325562, -0.24630168080329895, -0.12207275629043579, -0.03476133942604065, -0.14791502058506012, 0.18704307079315186, 0.15427248179912567, 0.3117677569389343, 0.30304083228111267, 0.17945227026939392, -0.09179158508777618, 0.3406798243522644, -0.24023565649986267, -0.26174741983413696, 0.10870473086833954, -0.08599425852298737, 0.05254669114947319, 0.5214917063713074, 0.10745709389448166, -0.06267368793487549, -0.46471109986305237, 0.17809981107711792, -0.49291250109672546, 0.30946531891822815];1
2139;[-0.07369609922170639, -0.37816745042800903, -0.006024177186191082, 0.13650396466255188, 0.13624656200408936, -0.16112881898880005, 0.18975675106048584, -0.33297422528266907, -0.11909575760364532, -0.45756301283836365, 0.3936983346939087, -0.05720896273851395, 0.21208517253398895, -0.36764031648635864, -0.13648054003715515, 0.3039974570274353, -0.11719188094139099, 0.00423027016222477, 0.08381664752960205, 0.270574688911438, -0.08859913796186447, 0.33998796343803406, -0.25379887223243713, -0.07628738135099411, 0.48285460472106934, -0.15915930271148682, -0.11587231606245041, -0.1791486144065857, -0.08597137033939362, -0.19695699214935303, 0.07736681401729584, -0.025620214641094208, -0.1678628921508789, 0.16026723384857178, -0.1638779640197754, 0.19227765500545502, -0.23244984447956085, 0.27448877692222595, 0.05511908978223801, -0.27656978368759155, -0.11428321897983551, -0.1405809074640274, -0.20292963087558746, -0.10674779117107391, -0.17942577600479126, 0.25342997908592224, 0.28179478645324707, 0.23265868425369263, 0.4216877520084381, 0.3651384115219116, -0.11824807524681091, 0.3847750425338745, -0.19583120942115784, -0.34665530920028687, -0.11301857233047485, -0.003751862794160843, 0.06350208818912506, 0.43180057406425476, 0.24039864540100098, -0.17455482482910156, -0.26951703429222107, 0.177739679813385, -0.32690712809562683, 0.03158186376094818];1
2143;[0.008471570909023285, -0.3968127369880676, -0.2699519395828247, 0.2736688256263733, 0.17674994468688965, -0.3378809988498688, 0.14300784468650818, -0.23201198875904083, -0.03220467269420624, -0.6013196110725403, 0.3735041916370392, -0.03340037167072296, 0.3292056918144226, -0.40335002541542053, -0.11822851002216339, 0.3003295958042145, 0.13657507300376892, 0.10563938319683075, 0.12749844789505005, 0.22616168856620789, 0.02165592461824417, 0.33116549253463745, -0.2675468921661377, -0.19143831729888916, 0.23313961923122406, -0.3051198124885559, -0.05457169562578201, -0.1817656010389328, -0.061965491622686386, -0.23219069838523865, 0.11169281601905823, -0.08760695159435272, -0.024398602545261383, 0.08327606320381165, -0.013675667345523834, 0.12304377555847168, -0.26017677783966064, 0.5115645527839661, -0.058220893144607544, -0.2758216857910156, 0.009263858199119568, -0.19120247662067413, -0.07126526534557343, -0.07127965986728668, -0.13461068272590637, 0.16968172788619995, 0.21702174842357635, 0.10390013456344604, 0.27029141783714294, 0.2307479977607727, 0.0007345527410507202, 0.44773828983306885, -0.24536067247390747, -0.3203708529472351, -0.1818338930606842, -0.06819784641265869, 0.09276971220970154, 0.4070117175579071, 0.32371625304222107, -0.028651364147663116, -0.21762952208518982, 0.1487882435321808, -0.46137163043022156, -0.04085255786776543];1
2145;[-0.08866599202156067, -0.29411476850509644, 0.0399307981133461, 0.15426474809646606, 0.009338334202766418, -0.022270075976848602, 0.16306373476982117, -0.45382291078567505, -0.0509110763669014, -0.404222697019577, 0.22434726357460022, -0.06013287603855133, 0.2961846590042114, -0.27191776037216187, -0.08085151016712189, 0.05064203590154648, -0.1249229833483696, 0.06277962774038315, 0.05546209216117859, 0.21948468685150146, -0.10374816507101059, 0.2994557023048401, -0.17409497499465942, -0.010085105895996094, 0.21148566901683807, -0.126190185546875, -0.0810132846236229, -0.25608861446380615, -0.05431044101715088, -0.22426947951316833, 0.026692915707826614, -0.03799760341644287, 0.014935091137886047, 0.12531360983848572, -0.10966792702674866, 0.25645577907562256, -0.07180352509021759, 0.36891379952430725, 0.09302856028079987, -0.25188612937927246, -0.14354844391345978, -0.18595173954963684, -0.07655169069766998, -0.0741230770945549, -0.15615853667259216, 0.11904218047857285, 0.10615454614162445, 0.036435507237911224, 0.2618542015552521, 0.26533806324005127, -0.13718649744987488, 0.3157374858856201, -0.08672714978456497, -0.22717522084712982, -0.07708258181810379, -0.018607567995786667, -0.0005438849329948425, 0.23361268639564514, 0.2772931456565857, -0.07958971709012985, -0.32851219177246094, 0.09673244506120682, -0.4941530227661133, 0.1168498694896698];1
2152;[-0.04563581198453903, -0.22869223356246948, 0.041224122047424316, 0.12847378849983215, 0.08280030637979507, -0.15523436665534973, 0.2728949189186096, -0.34865328669548035, -0.0974772721529007, -0.3995184898376465, 0.3271285593509674, -0.025804661214351654, 0.3210761547088623, -0.40149015188217163, -0.0010119527578353882, 0.14210918545722961, 0.042760953307151794, -0.1296091377735138, 0.015058251097798347, 0.0959540605545044, -0.03140536695718765, 0.2931554317474365, -0.10414887964725494, 0.007967844605445862, 0.2304653823375702, -0.11485898494720459, -0.041538529098033905, -0.09032326936721802, 0.16665801405906677, -0.25448113679885864, 0.10518015921115875, 0.01437436044216156, -0.05357925593852997, -0.017928771674633026, -0.13010172545909882, 0.3173501789569855, 0.02524348348379135, 0.3212239742279053, 0.03939604386687279, -0.27167123556137085, -0.03440526872873306, -0.20818573236465454, -0.08920224010944366, 0.09000188857316971, -0.06201309338212013, 0.1921912431716919, 0.08814078569412231, 0.22205907106399536, 0.32446083426475525, 0.21018482744693756, -0.09226515889167786, 0.4054548740386963, -0.17280149459838867, -0.21685974299907684, 0.009243112057447433, -0.02635211870074272, 0.09033424407243729, 0.18195757269859314, 0.20114398002624512, -0.11279871314764023, -0.37200289964675903, -0.022899053990840912, -0.5171204805374146, 0.08788198232650757];1
2153;[0.02686094492673874, -0.3316929340362549, 0.005593442358076572, 0.1269949972629547, 0.16583549976348877, -0.07684404402971268, 0.3343513607978821, -0.47364935278892517, -0.06654249131679535, -0.33582907915115356, 0.312005877494812, -0.10004882514476776, 0.3005880117416382, -0.3866494297981262, -0.061117999255657196, 0.21383044123649597, -0.11339136213064194, 0.09626704454421997, 0.08358246833086014, 0.2126334309577942, -0.2271212339401245, 0.3890363276004791, -0.19411814212799072, 0.004059113562107086, 0.2011691927909851, -0.245835542678833, -0.1553623080253601, -0.36588922142982483, 0.06257638335227966, -0.24723413586616516, 0.04424222186207771, -0.11347529292106628, -0.11295650899410248, 0.14870736002922058, -0.21328014135360718, 0.2035650908946991, -0.2244459092617035, 0.29992377758026123, 0.06628226488828659, -0.35257184505462646, -0.10672183334827423, -0.13021093606948853, -0.18501834571361542, 0.05172099173069, -0.07807058095932007, 0.20102739334106445, 0.15727075934410095, 0.24342340230941772, 0.31793829798698425, 0.2260206937789917, -0.17293936014175415, 0.38548362255096436, -0.12952807545661926, -0.2872024178504944, -0.05601217970252037, -0.13241435587406158, 0.04656470939517021, 0.29678139090538025, 0.2941437363624573, -0.11203232407569885, -0.3726117014884949, 0.08265391737222672, -0.36347004771232605, 0.12853460013866425];1
